x y species dbh height age
90.9 7.68 piab 31 28.8 83
61.39 38.71 piab 27.25 26.7 73
61.52 19.3 piab 38.75 32.8 107
62.97 43.68 piab 42 31.6 99
65.26 44.62 piab 34 29.9 89
64.9 46.19 piab 29 30.4 92
72.85 47.92 piab 30.25 31.5 98
68.4 45.29 piab 30.25 31.5 98
65.01 38.4 piab 42 32.8 107
66.1 40.21 piab 28 30.4 92
68.86 41.66 piab 28.25 29.6 87
96.2 7.32 piab 39.5 31 95
68.64 44.05 piab 31.75 31.6 99
69.76 10.34 piab 37.5 31.6 99
73.14 10.1 piab 43 34.4 118
74.62 9.62 piab 40.75 32 101
80.07 36.62 piab 33 29.1 85
80.34 39.65 piab 32.25 30.1 90
80.47 42.93 piab 38 30 89
85.09 39.14 piab 41 33.5 112
90.43 44.3 piab 49.25 32.2 103
74.41 33.48 piab 40.5 32.5 105
45.25 53.75 piab 32.5 28.8 83
49.26 56.58 piab 37.5 33 108
24.27 78.09 piab 35.5 32.7 106
21.68 76.61 piab 33 32 101
18.41 79.87 piab 33.25 30.5 92
18.41 79.87 piab 32.75 29.5 87
20.38 85.84 piab 29.5 30.1 90
20.59 83.4 piab 23.75 28.2 80
23.21 87.84 piab 29.25 28.9 84
20.71 88.84 piab 41 33.5 112
25.52 90.87 piab 32.5 31.7 99
22.79 92.53 piab 26.25 30.2 90
25.97 94.06 piab 47.75 34.2 117
45.5 64.37 piab 40 30.3 91
45.51 67.33 piab 27.25 27.2 76
42.17 67.97 piab 30.75 31 95
40.99 68.62 piab 34.75 32.9 107
38.87 62.81 piab 24.75 26 70
34.99 65.1 piab 40.25 30.9 95
28.62 68.73 piab 22.75 26.3 72
26.09 70.2 piab 34.5 31 95
42.67 54.98 piab 28.25 29.5 87
24.21 64.7 piab 39.25 32.5 105
27.9 64.93 piab 45 31.4 98
31.76 59.9 piab 20.25 24 63
26.1 73.22 piab 31.75 30.1 90
27.16 74.98 pisy 30 29.5 98
30.73 74.78 piab 36.25 32.6 105
33 72.73 piab 34.25 30.6 93
37.15 71.02 piab 33.25 29.4 86
41.09 74.36 piab 31.75 29.7 88
44.82 71.25 piab 29.75 28.3 81
46.98 71.94 piab 30.75 28.4 81
44.37 79.39 piab 34.5 30.5 92
46.2 79.47 piab 37.25 32 101
47.86 81.9 piab 35.5 31.4 98
45.42 86.42 piab 30.75 30 89
38.43 81.23 piab 38.5 32.4 104
37.48 79.44 piab 23.5 28.1 80
35.67 76.93 piab 37 31.1 96
33.12 75.67 piab 30.5 30.8 94
34.73 80.8 piab 32.25 27.4 76
35.32 51.91 piab 32 28.6 82
38.59 88.82 piab 47 34.5 119
4.2 50.28 piab 37 32.6 105
1.83 55.95 potr 54 32.4 100
1.51 62.31 piab 28.75 31.4 98
2.74 64.06 piab 33.25 31.9 101
1.44 67.58 piab 33.25 31 95
4.29 69.45 piab 37 31.2 96
5.07 73.42 piab 27.75 28.4 81
0.94 74.94 piab 42 32.1 102
0.25 82.19 piab 35 30.8 94
25.05 52.28 piab 26.25 24.7 65
1.64 81.47 piab 28.25 29.2 85
1.18 86.1 piab 34.5 31.8 100
2.03 87.85 piab 39.5 31.5 98
1.2 94.3 piab 38.5 30 89
5.41 95.53 piab 50.75 35 123
4.85 86.51 piab 30.5 31.6 99
8.06 86.09 piab 18.5 24.5 65
5.56 82.77 piab 39.5 32.7 106
6.01 79.72 piab 28.5 30.3 91
11.26 76.75 piab 35 33.1 109
28.9 55.61 piab 34.5 29.4 86
11.31 74.19 piab 38.5 31.3 97
9.32 71.44 piab 32.5 29.5 87
6.67 67.38 piab 32 31.3 97
9.77 63.78 piab 39 31.8 100
7.12 60.36 piab 26.25 25.8 70
7.64 57.97 piab 35.5 30.3 91
11.52 55.92 piab 51 33.8 114
9.63 50.25 piab 24.5 27.1 75
14.41 60.12 piab 35.25 30.9 95
15.73 62.1 piab 31.75 29.1 85
35.79 57.71 piab 48.5 31.7 99
14.67 65.69 piab 28.75 31.4 98
15.61 67.6 piab 26 28.6 82
18.19 66.42 piab 23.25 28.4 81
19.55 68.14 piab 26.5 29.8 88
19.2 70.31 piab 38.5 30.7 93
16.37 74.18 piab 31 30.5 92
14.01 78.63 piab 24 29.1 85
13.9 81.08 piab 36 31.3 97
10.69 82.11 piab 49 34.8 121
14.71 85.49 piab 28 29.1 85
40.9 57.68 piab 31 28.8 83
11.39 88.71 piab 27.25 26.7 73
11.52 69.3 piab 38.75 32.8 107
12.97 93.68 piab 42 31.6 99
15.26 94.62 piab 34 29.9 89
14.9 96.19 piab 29 30.4 92
22.85 97.92 piab 30.25 31.5 98
18.4 95.29 piab 30.25 31.5 98
15.01 88.4 piab 42 32.8 107
16.1 90.21 piab 28 30.4 92
18.86 91.66 piab 28.25 29.6 87
46.2 57.32 piab 39.5 31 95
18.64 94.05 piab 31.75 31.6 99
19.76 60.34 piab 37.5 31.6 99
23.14 60.1 piab 43 34.4 118
24.62 59.62 piab 40.75 32 101
30.07 86.62 piab 33 29.1 85
30.34 89.65 piab 32.25 30.1 90
30.47 92.93 piab 38 30 89
35.09 89.14 piab 41 33.5 112
40.43 94.3 piab 49.25 32.2 103
24.41 83.48 piab 40.5 32.5 105
95.25 53.75 piab 32.5 28.8 83
99.26 56.58 piab 37.5 33 108
74.27 78.09 piab 35.5 32.7 106
71.68 76.61 piab 33 32 101
68.41 79.87 piab 33.25 30.5 92
68.41 79.87 piab 32.75 29.5 87
70.38 85.84 piab 29.5 30.1 90
70.59 83.4 piab 23.75 28.2 80
73.21 87.84 piab 29.25 28.9 84
70.71 88.84 piab 41 33.5 112
75.52 90.87 piab 32.5 31.7 99
72.79 92.53 piab 26.25 30.2 90
75.97 94.06 piab 47.75 34.2 117
95.5 64.37 piab 40 30.3 91
95.51 67.33 piab 27.25 27.2 76
92.17 67.97 piab 30.75 31 95
90.99 68.62 piab 34.75 32.9 107
88.87 62.81 piab 24.75 26 70
84.99 65.1 piab 40.25 30.9 95
78.62 68.73 piab 22.75 26.3 72
76.09 70.2 piab 34.5 31 95
92.67 54.98 piab 28.25 29.5 87
74.21 64.7 piab 39.25 32.5 105
77.9 64.93 piab 45 31.4 98
81.76 59.9 piab 20.25 24 63
76.1 73.22 piab 31.75 30.1 90
77.16 74.98 pisy 30 29.5 98
80.73 74.78 piab 36.25 32.6 105
83 72.73 piab 34.25 30.6 93
87.15 71.02 piab 33.25 29.4 86
91.09 74.36 piab 31.75 29.7 88
94.82 71.25 piab 29.75 28.3 81
96.98 71.94 piab 30.75 28.4 81
94.37 79.39 piab 34.5 30.5 92
96.2 79.47 piab 37.25 32 101
97.86 81.9 piab 35.5 31.4 98
95.42 86.42 piab 30.75 30 89
88.43 81.23 piab 38.5 32.4 104
87.48 79.44 piab 23.5 28.1 80
85.67 76.93 piab 37 31.1 96
83.12 75.67 piab 30.5 30.8 94
84.73 80.8 piab 32.25 27.4 76
85.32 51.91 piab 32 28.6 82
88.59 88.82 piab 47 34.5 119
54.2 50.28 piab 37 32.6 105
51.83 55.95 potr 54 32.4 100
51.51 62.31 piab 28.75 31.4 98
52.74 64.06 piab 33.25 31.9 101
51.44 67.58 piab 33.25 31 95
54.29 69.45 piab 37 31.2 96
55.07 73.42 piab 27.75 28.4 81
50.94 74.94 piab 42 32.1 102
50.25 82.19 piab 35 30.8 94
75.05 52.28 piab 26.25 24.7 65
51.64 81.47 piab 28.25 29.2 85
51.18 86.1 piab 34.5 31.8 100
52.03 87.85 piab 39.5 31.5 98
51.2 94.3 piab 38.5 30 89
55.41 95.53 piab 50.75 35 123
54.85 86.51 piab 30.5 31.6 99
58.06 86.09 piab 18.5 24.5 65
55.56 82.77 piab 39.5 32.7 106
56.01 79.72 piab 28.5 30.3 91
61.26 76.75 piab 35 33.1 109
78.9 55.61 piab 34.5 29.4 86
61.31 74.19 piab 38.5 31.3 97
59.32 71.44 piab 32.5 29.5 87
56.67 67.38 piab 32 31.3 97
59.77 63.78 piab 39 31.8 100
57.12 60.36 piab 26.25 25.8 70
57.64 57.97 piab 35.5 30.3 91
61.52 55.92 piab 51 33.8 114
59.63 50.25 piab 24.5 27.1 75
64.41 60.12 piab 35.25 30.9 95
65.73 62.1 piab 31.75 29.1 85
85.79 57.71 piab 48.5 31.7 99
64.67 65.69 piab 28.75 31.4 98
65.61 67.6 piab 26 28.6 82
68.19 66.42 piab 23.25 28.4 81
69.55 68.14 piab 26.5 29.8 88
69.2 70.31 piab 38.5 30.7 93
66.37 74.18 piab 31 30.5 92
64.01 78.63 piab 24 29.1 85
63.9 81.08 piab 36 31.3 97
60.69 82.11 piab 49 34.8 121
64.71 85.49 piab 28 29.1 85
90.9 57.68 piab 31 28.8 83
61.39 88.71 piab 27.25 26.7 73
61.52 69.3 piab 38.75 32.8 107
62.97 93.68 piab 42 31.6 99
65.26 94.62 piab 34 29.9 89
64.9 96.19 piab 29 30.4 92
72.85 97.92 piab 30.25 31.5 98
68.4 95.29 piab 30.25 31.5 98
65.01 88.4 piab 42 32.8 107
66.1 90.21 piab 28 30.4 92
68.86 91.66 piab 28.25 29.6 87
96.2 57.32 piab 39.5 31 95
68.64 94.05 piab 31.75 31.6 99
69.76 60.34 piab 37.5 31.6 99
73.14 60.1 piab 43 34.4 118
74.62 59.62 piab 40.75 32 101
80.07 86.62 piab 33 29.1 85
80.34 89.65 piab 32.25 30.1 90
80.47 92.93 piab 38 30 89
85.09 89.14 piab 41 33.5 112
90.43 94.3 piab 49.25 32.2 103
74.41 83.48 piab 40.5 32.5 105
