x y species dbh height age
42.62 70.62 fasy 7.75 8.4 87
43.26 69.95 fasy 9.25 8.5 88
46.35 70.69 piab 56 38.2 132
21 94.44 piab 45.75 33.9 101
48.12 69.52 piab 58 38.2 132
47.8 67.36 fasy 7.5 5.6 65
44.63 61.35 fasy 13 8.2 85
43.15 61.82 fasy 9.25 7.9 83
36.5 67.67 piab 49 35.4 111
33.11 66.1 piab 50.25 32.8 94
32.57 63.94 fasy 11.75 7.2 77
29.35 61.65 piab 47.25 37.3 125
26.25 66.51 piab 72 38.2 132
15.86 68.25 piab 47 36.2 116
26.71 92.14 piab 60.75 39.2 141
1.95 72.29 piab 56.75 41.6 162
1.4 68.18 piab 52 36 115
3.67 60.92 piab 59 38.6 135
0.7 53.69 piab 46.5 35.1 109
4.2 55.72 piab 61 37.2 124
3.71 50.97 piab 59.5 36.8 121
9.84 52.7 piab 41.5 34.3 103
22.23 50.25 piab 52 34.8 107
33.55 96.9 piab 63.5 36.7 120
28.35 58.05 piab 37.25 33.5 98
32.93 54.18 fasy 9.75 6.4 71
46.7 52.51 piab 37.75 30.3 81
48.63 55.02 fasy 11.75 7.8 82
46.68 53.34 fasy 12.75 10.5 105
47.01 54.32 piab 61.75 37.2 124
31.47 98.43 fasy 14 7.7 81
53.53 98.02 piab 51.75 35.3 110
96.88 96.01 fasy 37.5 34.1 379
99.34 94.28 piab 75.25 43.1 175
97.17 86.15 piab 41.75 35 108
99.81 82.38 piab 69.75 40.6 153
94.38 81.52 piab 47 33.6 99
90.74 83.05 piab 53 37.1 123
86.34 84.59 piab 64.25 41.7 163
69.21 89.61 piab 46.25 37.1 123
64.9 97.58 piab 54.5 34.9 107
65.94 90.79 piab 61.25 37.7 128
64.26 88.84 piab 45 35.8 113
57.55 86.91 piab 49.5 36.5 119
52.75 82.67 piab 47.75 37.8 129
50.25 81.19 piab 45.5 32 90
57.1 78.99 piab 34.25 29.3 76
67.53 81.72 piab 45.5 33.9 101
72.38 82.9 piab 73 36.6 119
74.32 81.07 piab 50.25 34.9 107
70.22 77.22 piab 46.25 31 84
74.05 97.5 piab 70.75 39.4 142
68.36 75.59 piab 48 33.6 99
74.46 72.05 piab 52 36.6 119
78.02 75.04 piab 54.75 34.7 106
85.95 71.93 piab 56.25 34.1 102
85.61 77.18 fasy 11 7.4 79
92.23 69.68 piab 66.75 36.8 121
92.56 68.75 fasy 12 6.9 75
92.62 70.62 fasy 7.75 8.4 87
93.26 69.95 fasy 9.25 8.5 88
96.35 70.69 piab 56 38.2 132
71 94.44 piab 45.75 33.9 101
98.12 69.52 piab 58 38.2 132
97.8 67.36 fasy 7.5 5.6 65
94.63 61.35 fasy 13 8.2 85
93.15 61.82 fasy 9.25 7.9 83
86.5 67.67 piab 49 35.4 111
83.11 66.1 piab 50.25 32.8 94
82.57 63.94 fasy 11.75 7.2 77
79.35 61.65 piab 47.25 37.3 125
76.25 66.51 piab 72 38.2 132
65.86 68.25 piab 47 36.2 116
76.71 92.14 piab 60.75 39.2 141
51.95 72.29 piab 56.75 41.6 162
51.4 68.18 piab 52 36 115
53.67 60.92 piab 59 38.6 135
50.7 53.69 piab 46.5 35.1 109
54.2 55.72 piab 61 37.2 124
53.71 50.97 piab 59.5 36.8 121
59.84 52.7 piab 41.5 34.3 103
72.23 50.25 piab 52 34.8 107
83.55 96.9 piab 63.5 36.7 120
78.35 58.05 piab 37.25 33.5 98
82.93 54.18 fasy 9.75 6.4 71
96.7 52.51 piab 37.75 30.3 81
98.63 55.02 fasy 11.75 7.8 82
96.68 53.34 fasy 12.75 10.5 105
97.01 54.32 piab 61.75 37.2 124
81.47 98.43 fasy 14 7.7 81
