x y species dbh height age
84.48 45.52 piab 36.5 33.7 113
64.67 27.78 piab 8.25 6.6 22
72.82 11.96 fasy 9.25 7.2 77
74.3 0.7 piab 29 33.9 114
62.79 29.77 fasy 8.4 6.6 73
73.72 1.48 fasy 10.25 9 92
70.25 0.45 piab 58 40.8 174
67.45 38.35 piab 44 40.7 173
65.96 0.47 fasy 22.75 11.1 110
63.96 6.34 fasy 8.5 4.6 58
77.83 43.55 fasy 6 5.4 64
61.19 40.7 piab 59.75 44.6 209
58.33 4.03 fasy 9.75 7.4 79
61.57 10.04 fasy 15.75 8.1 84
63.94 37.32 piab 59.5 42.7 192
56.29 0.72 fasy 7.25 7.6 80
56.29 0.72 fasy 9.75 7.6 80
63.07 12.95 fasy 16 9.2 93
54.33 0.6 piab 83.5 51.8 349
60.54 13.97 fasy 9.75 8.3 86
58.44 33.78 piab 51.5 39.2 159
59.37 13.99 piab 50 40.4 171
75.16 46.32 fasy 10.75 8.2 85
53.36 0.25 fasy 7.5 5.7 66
59.52 29.97 piab 57.5 38.2 150
58.1 10.73 piab 62 42.4 189
58.1 10.73 piab 62 42.3 188
51.01 12.04 piab 44.75 33.6 112
56.38 16.87 fasy 12 6.2 70
61.79 25.02 fasy 8.75 7.4 79
58.59 17.46 fasy 12.75 9.8 98
54.32 9.89 fasy 5.5 4.7 59
61.02 24.01 fasy 6.25 5.2 62
57.71 8.04 fasy 7.75 6.8 74
74.92 49.62 fasy 9.75 6.7 74
56.25 19.72 piab 60.5 39.6 163
51.91 22.01 fasy 6.5 5.9 68
57.83 20.6 fasy 6 5.8 67
53.69 26.25 piab 9 8 24
58.49 25.24 piab 63.5 41.6 182
55.95 23.68 fasy 7.75 5.1 62
54.67 33.52 fasy 40.75 17 175
50.54 32.44 fasy 5.75 5.9 68
74.21 44.54 piab 8.75 6.5 22
54.91 27.84 fasy 5.25 5.4 64
50.99 45.25 fasy 6.5 5.4 64
52.96 42.44 fasy 8.25 8 84
53.12 44.34 piab 6.75 5.1 19
54.25 42.78 fasy 6 5.5 65
54.47 43.28 piab 49.75 37.1 141
50.25 49.66 fasy 9 6.4 71
56.8 40.3 fasy 6 6.8 74
55.31 48.43 fasy 5.25 2.8 44
58.33 43.9 fasy 17 6.7 74
60.46 42.33 fasy 5 7 76
59.08 43.23 piab 45.75 37.9 148
61.1 43.78 fasy 5.25 5.8 67
60.53 47.21 fasy 26.25 19.6 206
67.56 46.99 fasy 8.25 7.3 78
66.73 49.63 fasy 11.25 9.3 94
67.97 49.66 fasy 9 7.4 79
64.69 49.92 fasy 5.75 7.1 77
70 47.43 piab 45.25 38.2 150
92.8 40.27 fasy 21.75 10.2 102
82.48 32.32 piab 64 43.4 198
87.99 40.65 fasy 16.75 9 92
98.06 48.85 fasy 14.25 9.8 98
95.37 43.93 piab 18 10.2 29
88.84 38.27 piab 8.25 4.9 19
95.62 42.17 piab 10.5 7.7 24
87.02 37.19 fasy 10 7.6 80
98.5 44.27 fasy 14.5 7.5 80
88.45 34.87 fasy 10.25 6.9 75
89.32 34.19 bepe 6 7.5 34
97.83 36.75 fasy 22.75 10.3 103
82.88 36.9 fasy 9 6.8 74
91.72 39.97 bepe 11.75 12.3 72
97.8 37.59 piab 57.25 40.9 175
97.7 41.22 piab 10.25 7.5 23
96.07 36.59 fasy 13 9.2 93
92.98 33.02 fasy 6.75 8.2 85
93.92 33.18 piab 50.5 38.8 156
90.28 31.16 fasy 8.5 7.6 80
92.55 27.01 piab 74.25 45.6 219
92.9 22.92 piab 53.75 43.3 197
90.38 22.35 fasy 7 5.3 63
83.01 33.1 fasy 9.5 7.2 77
86.98 22.59 piab 45.25 40.2 169
83.5 25.14 piab 58 39.9 166
92.37 19.91 fasy 6.75 4.6 58
81.01 30.41 fasy 39.75 24.8 268
88.04 18.22 fasy 9 8.6 88
88.43 14.65 fasy 7 5.4 64
83.71 29.76 fasy 6.5 7.2 77
87.92 13.25 fasy 6 4.5 57
78.09 28.69 fasy 8 5.9 68
81.73 40.62 fasy 8.25 8.1 84
89.01 12.21 piab 43.25 33.5 112
94.31 11.11 abal 63.25 39.8 141
75.79 31.3 piab 54.75 37.8 147
97.07 9 piab 52.25 37.6 145
73.53 32.26 fasy 9.75 7.8 82
99.43 7.64 piab 38.5 35.1 124
76.65 40.59 piab 45 36.6 136
82.58 10.13 fasy 10.25 7.2 77
98.46 2.37 fasy 6 5.4 64
83 39.18 fasy 10.25 6.6 73
73.31 38.84 piab 54.25 42.1 186
95.65 3.48 fasy 11 5.6 65
94.16 6.25 fasy 5.25 6.3 71
72.61 37.32 piab 10 7.3 23
92.53 6.52 fasy 9.5 6.9 75
70.31 37.11 fasy 10 6.1 69
89.43 3.51 piab 74.25 43.4 198
88.99 4.39 fasy 5.25 4.3 56
69.02 32.69 bepe 8 7 32
88.29 8.4 fasy 11.5 8.1 84
83.26 40.63 piab 10.25 6.6 22
72.28 32.98 piab 66 44 204
85.53 7.72 piab 36.75 36.8 138
71.91 28.01 piab 6.5 5.9 20
84.28 12.23 piab 41 41.4 180
85.61 12.81 fasy 8.25 5.9 68
71.51 26.69 piab 52.5 41.4 180
81.71 15.22 fasy 6.25 5.4 64
75.43 27.72 fasy 8.25 7.1 77
73 24.13 fasy 13.25 7.6 80
81.89 16.58 fasy 8.25 7.1 77
79.26 41.99 fasy 12.75 7.6 80
84.64 18.48 piab 55.75 41.5 181
70.07 15.96 fasy 9.25 8 84
72.72 20.25 fasy 11 5.6 65
82.12 21.85 piab 52.75 45.7 220
68.8 13.99 piab 57.5 44.7 210
68.66 12.13 fasy 6 6.5 72
78.88 14.83 piab 56 42.3 188
68.86 11.72 fasy 11.75 7.2 77
80.64 13.77 fasy 5.75 5.4 64
66.99 20.05 fasy 5.75 5.9 68
82.35 42.55 fasy 6.5 7.2 77
67.61 8.77 fasy 7 4.7 59
80.73 11.23 fasy 6.5 5.9 68
69.95 7.77 piab 60 38.4 152
66.14 19.55 fasy 5.75 5.9 68
82.31 6.72 piab 48.25 41.8 183
66.29 17.98 piab 50.5 39.1 159
69.88 4.37 piab 8.5 7.9 24
82.76 10.41 fasy 6.25 5.1 62
71.9 3.79 piab 7.25 5.5 20
63.35 20.61 piab 63.25 43.7 201
85.4 28.42 fasy 9.5 6.4 71
67.6 29.59 piab 6.25 5.1 19
30.5 85.95 piab 41.25 29 84
30.24 92.43 fasy 5.75 5.8 67
35.44 55.59 fasy 8.5 6.2 70
24.28 56.08 piab 69.75 41.8 183
11.94 70.15 piab 7.25 5.8 20
32.76 52.68 fasy 5.5 6.5 72
24.59 55.23 fasy 8 8.3 86
26.31 57.25 fasy 11.75 6.2 70
31.77 51.1 fasy 8 7.1 77
13.06 68.26 fasy 5.5 6.5 72
24.95 62.43 fasy 9 7.3 78
28.74 57.56 piab 56 40 167
34.48 95.52 piab 36.5 33.7 113
14.67 77.78 piab 8.25 6.6 22
22.82 61.96 fasy 9.25 7.2 77
24.3 50.7 piab 29 33.9 114
12.79 79.77 fasy 8.4 6.6 73
23.72 51.48 fasy 10.25 9 92
20.25 50.45 piab 58 40.8 174
17.45 88.35 piab 44 40.7 173
15.96 50.47 fasy 22.75 11.1 110
13.96 56.34 fasy 8.5 4.6 58
27.83 93.55 fasy 6 5.4 64
11.19 90.7 piab 59.75 44.6 209
8.33 54.03 fasy 9.75 7.4 79
11.57 60.04 fasy 15.75 8.1 84
13.94 87.32 piab 59.5 42.7 192
6.29 50.72 fasy 7.25 7.6 80
6.29 50.72 fasy 9.75 7.6 80
13.07 62.95 fasy 16 9.2 93
4.33 50.6 piab 83.5 51.8 349
10.54 63.97 fasy 9.75 8.3 86
8.44 83.78 piab 51.5 39.2 159
9.37 63.99 piab 50 40.4 171
25.16 96.32 fasy 10.75 8.2 85
3.36 50.25 fasy 7.5 5.7 66
9.52 79.97 piab 57.5 38.2 150
8.1 60.73 piab 62 42.4 189
8.1 60.73 piab 62 42.3 188
1.01 62.04 piab 44.75 33.6 112
6.38 66.87 fasy 12 6.2 70
11.79 75.02 fasy 8.75 7.4 79
8.59 67.46 fasy 12.75 9.8 98
4.32 59.89 fasy 5.5 4.7 59
11.02 74.01 fasy 6.25 5.2 62
7.71 58.04 fasy 7.75 6.8 74
24.92 99.62 fasy 9.75 6.7 74
6.25 69.72 piab 60.5 39.6 163
1.91 72.01 fasy 6.5 5.9 68
7.83 70.6 fasy 6 5.8 67
3.69 76.25 piab 9 8 24
8.49 75.24 piab 63.5 41.6 182
5.95 73.68 fasy 7.75 5.1 62
4.67 83.52 fasy 40.75 17 175
0.54 82.44 fasy 5.75 5.9 68
24.21 94.54 piab 8.75 6.5 22
4.91 77.84 fasy 5.25 5.4 64
0.99 95.25 fasy 6.5 5.4 64
2.96 92.44 fasy 8.25 8 84
3.12 94.34 piab 6.75 5.1 19
4.25 92.78 fasy 6 5.5 65
4.47 93.28 piab 49.75 37.1 141
0.25 99.66 fasy 9 6.4 71
6.8 90.3 fasy 6 6.8 74
5.31 98.43 fasy 5.25 2.8 44
8.33 93.9 fasy 17 6.7 74
10.46 92.33 fasy 5 7 76
9.08 93.23 piab 45.75 37.9 148
11.1 93.78 fasy 5.25 5.8 67
10.53 97.21 fasy 26.25 19.6 206
17.56 96.99 fasy 8.25 7.3 78
16.73 99.63 fasy 11.25 9.3 94
17.97 99.66 fasy 9 7.4 79
14.69 99.92 fasy 5.75 7.1 77
20 97.43 piab 45.25 38.2 150
42.8 90.27 fasy 21.75 10.2 102
32.48 82.32 piab 64 43.4 198
37.99 90.65 fasy 16.75 9 92
48.06 98.85 fasy 14.25 9.8 98
45.37 93.93 piab 18 10.2 29
38.84 88.27 piab 8.25 4.9 19
45.62 92.17 piab 10.5 7.7 24
37.02 87.19 fasy 10 7.6 80
48.5 94.27 fasy 14.5 7.5 80
38.45 84.87 fasy 10.25 6.9 75
39.32 84.19 bepe 6 7.5 34
47.83 86.75 fasy 22.75 10.3 103
32.88 86.9 fasy 9 6.8 74
41.72 89.97 bepe 11.75 12.3 72
47.8 87.59 piab 57.25 40.9 175
47.7 91.22 piab 10.25 7.5 23
46.07 86.59 fasy 13 9.2 93
42.98 83.02 fasy 6.75 8.2 85
43.92 83.18 piab 50.5 38.8 156
40.28 81.16 fasy 8.5 7.6 80
42.55 77.01 piab 74.25 45.6 219
42.9 72.92 piab 53.75 43.3 197
40.38 72.35 fasy 7 5.3 63
33.01 83.1 fasy 9.5 7.2 77
36.98 72.59 piab 45.25 40.2 169
33.5 75.14 piab 58 39.9 166
42.37 69.91 fasy 6.75 4.6 58
31.01 80.41 fasy 39.75 24.8 268
38.04 68.22 fasy 9 8.6 88
38.43 64.65 fasy 7 5.4 64
33.71 79.76 fasy 6.5 7.2 77
37.92 63.25 fasy 6 4.5 57
28.09 78.69 fasy 8 5.9 68
31.73 90.62 fasy 8.25 8.1 84
39.01 62.21 piab 43.25 33.5 112
44.31 61.11 abal 63.25 39.8 141
25.79 81.3 piab 54.75 37.8 147
47.07 59 piab 52.25 37.6 145
23.53 82.26 fasy 9.75 7.8 82
49.43 57.64 piab 38.5 35.1 124
26.65 90.59 piab 45 36.6 136
32.58 60.13 fasy 10.25 7.2 77
48.46 52.37 fasy 6 5.4 64
33 89.18 fasy 10.25 6.6 73
23.31 88.84 piab 54.25 42.1 186
45.65 53.48 fasy 11 5.6 65
44.16 56.25 fasy 5.25 6.3 71
22.61 87.32 piab 10 7.3 23
42.53 56.52 fasy 9.5 6.9 75
20.31 87.11 fasy 10 6.1 69
39.43 53.51 piab 74.25 43.4 198
38.99 54.39 fasy 5.25 4.3 56
19.02 82.69 bepe 8 7 32
38.29 58.4 fasy 11.5 8.1 84
33.26 90.63 piab 10.25 6.6 22
22.28 82.98 piab 66 44 204
35.53 57.72 piab 36.75 36.8 138
21.91 78.01 piab 6.5 5.9 20
34.28 62.23 piab 41 41.4 180
35.61 62.81 fasy 8.25 5.9 68
21.51 76.69 piab 52.5 41.4 180
31.71 65.22 fasy 6.25 5.4 64
25.43 77.72 fasy 8.25 7.1 77
23 74.13 fasy 13.25 7.6 80
31.89 66.58 fasy 8.25 7.1 77
29.26 91.99 fasy 12.75 7.6 80
34.64 68.48 piab 55.75 41.5 181
20.07 65.96 fasy 9.25 8 84
22.72 70.25 fasy 11 5.6 65
32.12 71.85 piab 52.75 45.7 220
18.8 63.99 piab 57.5 44.7 210
18.66 62.13 fasy 6 6.5 72
28.88 64.83 piab 56 42.3 188
18.86 61.72 fasy 11.75 7.2 77
30.64 63.77 fasy 5.75 5.4 64
16.99 70.05 fasy 5.75 5.9 68
32.35 92.55 fasy 6.5 7.2 77
17.61 58.77 fasy 7 4.7 59
30.73 61.23 fasy 6.5 5.9 68
19.95 57.77 piab 60 38.4 152
16.14 69.55 fasy 5.75 5.9 68
32.31 56.72 piab 48.25 41.8 183
16.29 67.98 piab 50.5 39.1 159
19.88 54.37 piab 8.5 7.9 24
32.76 60.41 fasy 6.25 5.1 62
21.9 53.79 piab 7.25 5.5 20
13.35 70.61 piab 63.25 43.7 201
35.4 78.42 fasy 9.5 6.4 71
17.6 79.59 piab 6.25 5.1 19
80.5 85.95 piab 41.25 29 84
80.24 92.43 fasy 5.75 5.8 67
85.44 55.59 fasy 8.5 6.2 70
74.28 56.08 piab 69.75 41.8 183
61.94 70.15 piab 7.25 5.8 20
82.76 52.68 fasy 5.5 6.5 72
74.59 55.23 fasy 8 8.3 86
76.31 57.25 fasy 11.75 6.2 70
81.77 51.1 fasy 8 7.1 77
63.06 68.26 fasy 5.5 6.5 72
74.95 62.43 fasy 9 7.3 78
78.74 57.56 piab 56 40 167
84.48 95.52 piab 36.5 33.7 113
64.67 77.78 piab 8.25 6.6 22
72.82 61.96 fasy 9.25 7.2 77
74.3 50.7 piab 29 33.9 114
62.79 79.77 fasy 8.4 6.6 73
73.72 51.48 fasy 10.25 9 92
70.25 50.45 piab 58 40.8 174
67.45 88.35 piab 44 40.7 173
65.96 50.47 fasy 22.75 11.1 110
63.96 56.34 fasy 8.5 4.6 58
77.83 93.55 fasy 6 5.4 64
61.19 90.7 piab 59.75 44.6 209
58.33 54.03 fasy 9.75 7.4 79
61.57 60.04 fasy 15.75 8.1 84
63.94 87.32 piab 59.5 42.7 192
56.29 50.72 fasy 7.25 7.6 80
56.29 50.72 fasy 9.75 7.6 80
63.07 62.95 fasy 16 9.2 93
54.33 50.6 piab 83.5 51.8 349
60.54 63.97 fasy 9.75 8.3 86
58.44 83.78 piab 51.5 39.2 159
59.37 63.99 piab 50 40.4 171
75.16 96.32 fasy 10.75 8.2 85
53.36 50.25 fasy 7.5 5.7 66
59.52 79.97 piab 57.5 38.2 150
58.1 60.73 piab 62 42.4 189
58.1 60.73 piab 62 42.3 188
51.01 62.04 piab 44.75 33.6 112
56.38 66.87 fasy 12 6.2 70
61.79 75.02 fasy 8.75 7.4 79
58.59 67.46 fasy 12.75 9.8 98
54.32 59.89 fasy 5.5 4.7 59
61.02 74.01 fasy 6.25 5.2 62
57.71 58.04 fasy 7.75 6.8 74
74.92 99.62 fasy 9.75 6.7 74
56.25 69.72 piab 60.5 39.6 163
51.91 72.01 fasy 6.5 5.9 68
57.83 70.6 fasy 6 5.8 67
53.69 76.25 piab 9 8 24
58.49 75.24 piab 63.5 41.6 182
55.95 73.68 fasy 7.75 5.1 62
54.67 83.52 fasy 40.75 17 175
50.54 82.44 fasy 5.75 5.9 68
74.21 94.54 piab 8.75 6.5 22
54.91 77.84 fasy 5.25 5.4 64
50.99 95.25 fasy 6.5 5.4 64
52.96 92.44 fasy 8.25 8 84
53.12 94.34 piab 6.75 5.1 19
54.25 92.78 fasy 6 5.5 65
54.47 93.28 piab 49.75 37.1 141
50.25 99.66 fasy 9 6.4 71
56.8 90.3 fasy 6 6.8 74
55.31 98.43 fasy 5.25 2.8 44
58.33 93.9 fasy 17 6.7 74
60.46 92.33 fasy 5 7 76
59.08 93.23 piab 45.75 37.9 148
61.1 93.78 fasy 5.25 5.8 67
60.53 97.21 fasy 26.25 19.6 206
67.56 96.99 fasy 8.25 7.3 78
66.73 99.63 fasy 11.25 9.3 94
67.97 99.66 fasy 9 7.4 79
64.69 99.92 fasy 5.75 7.1 77
70 97.43 piab 45.25 38.2 150
92.8 90.27 fasy 21.75 10.2 102
82.48 82.32 piab 64 43.4 198
87.99 90.65 fasy 16.75 9 92
98.06 98.85 fasy 14.25 9.8 98
95.37 93.93 piab 18 10.2 29
88.84 88.27 piab 8.25 4.9 19
95.62 92.17 piab 10.5 7.7 24
87.02 87.19 fasy 10 7.6 80
98.5 94.27 fasy 14.5 7.5 80
88.45 84.87 fasy 10.25 6.9 75
89.32 84.19 bepe 6 7.5 34
97.83 86.75 fasy 22.75 10.3 103
82.88 86.9 fasy 9 6.8 74
91.72 89.97 bepe 11.75 12.3 72
97.8 87.59 piab 57.25 40.9 175
97.7 91.22 piab 10.25 7.5 23
96.07 86.59 fasy 13 9.2 93
92.98 83.02 fasy 6.75 8.2 85
93.92 83.18 piab 50.5 38.8 156
90.28 81.16 fasy 8.5 7.6 80
92.55 77.01 piab 74.25 45.6 219
92.9 72.92 piab 53.75 43.3 197
90.38 72.35 fasy 7 5.3 63
83.01 83.1 fasy 9.5 7.2 77
86.98 72.59 piab 45.25 40.2 169
83.5 75.14 piab 58 39.9 166
92.37 69.91 fasy 6.75 4.6 58
81.01 80.41 fasy 39.75 24.8 268
88.04 68.22 fasy 9 8.6 88
88.43 64.65 fasy 7 5.4 64
83.71 79.76 fasy 6.5 7.2 77
87.92 63.25 fasy 6 4.5 57
78.09 78.69 fasy 8 5.9 68
81.73 90.62 fasy 8.25 8.1 84
89.01 62.21 piab 43.25 33.5 112
94.31 61.11 abal 63.25 39.8 141
75.79 81.3 piab 54.75 37.8 147
97.07 59 piab 52.25 37.6 145
73.53 82.26 fasy 9.75 7.8 82
99.43 57.64 piab 38.5 35.1 124
76.65 90.59 piab 45 36.6 136
82.58 60.13 fasy 10.25 7.2 77
98.46 52.37 fasy 6 5.4 64
83 89.18 fasy 10.25 6.6 73
73.31 88.84 piab 54.25 42.1 186
95.65 53.48 fasy 11 5.6 65
94.16 56.25 fasy 5.25 6.3 71
72.61 87.32 piab 10 7.3 23
92.53 56.52 fasy 9.5 6.9 75
70.31 87.11 fasy 10 6.1 69
89.43 53.51 piab 74.25 43.4 198
88.99 54.39 fasy 5.25 4.3 56
69.02 82.69 bepe 8 7 32
88.29 58.4 fasy 11.5 8.1 84
83.26 90.63 piab 10.25 6.6 22
72.28 82.98 piab 66 44 204
85.53 57.72 piab 36.75 36.8 138
71.91 78.01 piab 6.5 5.9 20
84.28 62.23 piab 41 41.4 180
85.61 62.81 fasy 8.25 5.9 68
71.51 76.69 piab 52.5 41.4 180
81.71 65.22 fasy 6.25 5.4 64
75.43 77.72 fasy 8.25 7.1 77
73 74.13 fasy 13.25 7.6 80
81.89 66.58 fasy 8.25 7.1 77
79.26 91.99 fasy 12.75 7.6 80
84.64 68.48 piab 55.75 41.5 181
70.07 65.96 fasy 9.25 8 84
72.72 70.25 fasy 11 5.6 65
82.12 71.85 piab 52.75 45.7 220
68.8 63.99 piab 57.5 44.7 210
68.66 62.13 fasy 6 6.5 72
78.88 64.83 piab 56 42.3 188
68.86 61.72 fasy 11.75 7.2 77
80.64 63.77 fasy 5.75 5.4 64
66.99 70.05 fasy 5.75 5.9 68
82.35 92.55 fasy 6.5 7.2 77
67.61 58.77 fasy 7 4.7 59
80.73 61.23 fasy 6.5 5.9 68
69.95 57.77 piab 60 38.4 152
66.14 69.55 fasy 5.75 5.9 68
82.31 56.72 piab 48.25 41.8 183
66.29 67.98 piab 50.5 39.1 159
69.88 54.37 piab 8.5 7.9 24
82.76 60.41 fasy 6.25 5.1 62
71.9 53.79 piab 7.25 5.5 20
63.35 70.61 piab 63.25 43.7 201
85.4 78.42 fasy 9.5 6.4 71
67.6 79.59 piab 6.25 5.1 19
