x y species dbh height age
2.59 79 quro 24.5 20.3 105
7.66 78.66 quro 40 23.6 148
14.73 79.98 quro 24.25 21.1 114
17.06 84.11 quro 35.5 24.5 162
25.21 80.2 quro 48.5 26.5 192
29.67 81.29 quro 26.75 21.6 120
33.13 79.64 quro 31 23.7 149
35.01 86.71 quro 45 24.6 163
38.11 82.49 pisy 39 23.9 149
44.01 81.48 quro 34 22.4 131
42.91 78.49 quro 48.5 24.7 165
42.81 72.85 quro 26.5 20.4 106
37.67 71.38 quro 27.5 23.2 142
38.07 76.44 quro 38.25 27.8 212
36.85 74.89 quro 23 21.4 117
8.23 97.14 quro 41.25 26.5 192
31.32 69.84 quro 35 24.2 157
26.5 71.7 quro 30 23.4 145
23.13 72.18 quro 31.5 23.7 149
21.36 77.58 quro 33 23.2 142
17.48 74.39 quro 31.5 22.3 129
10.24 73.31 quro 27 17.2 77
4.14 74.78 quro 31 22.6 133
1.21 73.76 quro 20 17.9 82
0.97 69.12 quro 27.5 19.1 92
6.5 68.79 quro 39 22.2 128
12.32 94.16 quro 33.75 22.8 136
13.94 67.32 quro 35.25 22.8 136
17.72 68.34 quro 22.5 16.5 72
21.96 66.84 quro 41 25.2 172
25.53 65.03 quro 23 19 91
29.89 62.46 quro 42.25 25.8 181
33.23 66.37 quro 30.75 22 125
44.24 68 quro 36.25 24 154
45.94 71.16 quro 27.75 20.4 106
18.18 94.01 quro 28.5 24 154
47.47 62.53 quro 29.5 25.9 183
43.34 62.7 quro 42.75 23.9 152
34.6 56.56 quro 25 21.9 124
32.45 59.44 quro 30.25 20.4 106
28.83 58.54 quro 31.25 25.2 172
22.01 59.98 quro 48.25 29.4 236
18.04 61.39 quro 41 27.7 210
14.32 63.47 quro 24.25 21.6 120
9.39 62.35 quro 22.75 15.4 65
7.95 66.13 quro 26 20.3 105
22.58 97.41 quro 31.25 25.2 172
7.86 59.55 quro 30.75 20.1 102
3.48 58.98 quro 38 24.7 165
14.21 53.94 quro 41.75 27.1 201
15.77 52.34 quro 19.5 20.4 106
23.72 55.09 quro 25 23.4 145
25.6 52.99 quro 27 20.1 102
5.94 53.87 quro 39.5 24.8 166
11.36 51.39 quro 25.75 23.4 145
22.39 50.71 pisy 43 24.4 157
27.26 50.25 quro 39.25 27.3 204
33.38 50.42 quro 32.5 25.9 183
39.8 55.65 quro 37.75 24.8 166
39.41 50.7 quro 40.25 27.9 213
46.53 57.99 quro 23.5 19.6 97
47.5 53.79 quro 37.25 28.1 216
29.17 98.62 quro 27 22.9 138
51.77 95.32 pisy 39.25 21.9 123
91.11 96.5 quro 35.75 22.4 131
95.4 95.3 quro 34 21.4 117
97.67 97.74 quro 19.5 14.7 61
98.87 91.08 quro 33 23.4 145
91.56 93.33 quro 42.75 25.4 175
89.09 92.65 quro 28 20.6 108
79.64 94.79 quro 37 22.2 128
79.85 91 quro 39.5 23.1 141
69.73 88.78 quro 36.5 21.4 117
63.3 87.23 quro 28 20.6 108
57.96 89.96 quro 43 22.1 127
54.22 85.85 quro 31.25 23.2 142
50.25 82.21 quro 31.75 24.6 163
52.59 79 quro 24.5 20.3 105
57.66 78.66 quro 40 23.6 148
64.73 79.98 quro 24.25 21.1 114
67.06 84.11 quro 35.5 24.5 162
75.21 80.2 quro 48.5 26.5 192
79.67 81.29 quro 26.75 21.6 120
83.13 79.64 quro 31 23.7 149
85.01 86.71 quro 45 24.6 163
88.11 82.49 pisy 39 23.9 149
94.01 81.48 quro 34 22.4 131
92.91 78.49 quro 48.5 24.7 165
92.81 72.85 quro 26.5 20.4 106
87.67 71.38 quro 27.5 23.2 142
88.07 76.44 quro 38.25 27.8 212
86.85 74.89 quro 23 21.4 117
58.23 97.14 quro 41.25 26.5 192
81.32 69.84 quro 35 24.2 157
76.5 71.7 quro 30 23.4 145
73.13 72.18 quro 31.5 23.7 149
71.36 77.58 quro 33 23.2 142
67.48 74.39 quro 31.5 22.3 129
60.24 73.31 quro 27 17.2 77
54.14 74.78 quro 31 22.6 133
51.21 73.76 quro 20 17.9 82
50.97 69.12 quro 27.5 19.1 92
56.5 68.79 quro 39 22.2 128
62.32 94.16 quro 33.75 22.8 136
63.94 67.32 quro 35.25 22.8 136
67.72 68.34 quro 22.5 16.5 72
71.96 66.84 quro 41 25.2 172
75.53 65.03 quro 23 19 91
79.89 62.46 quro 42.25 25.8 181
83.23 66.37 quro 30.75 22 125
94.24 68 quro 36.25 24 154
95.94 71.16 quro 27.75 20.4 106
68.18 94.01 quro 28.5 24 154
97.47 62.53 quro 29.5 25.9 183
93.34 62.7 quro 42.75 23.9 152
84.6 56.56 quro 25 21.9 124
82.45 59.44 quro 30.25 20.4 106
78.83 58.54 quro 31.25 25.2 172
72.01 59.98 quro 48.25 29.4 236
68.04 61.39 quro 41 27.7 210
64.32 63.47 quro 24.25 21.6 120
59.39 62.35 quro 22.75 15.4 65
57.95 66.13 quro 26 20.3 105
72.58 97.41 quro 31.25 25.2 172
57.86 59.55 quro 30.75 20.1 102
53.48 58.98 quro 38 24.7 165
64.21 53.94 quro 41.75 27.1 201
65.77 52.34 quro 19.5 20.4 106
73.72 55.09 quro 25 23.4 145
75.6 52.99 quro 27 20.1 102
55.94 53.87 quro 39.5 24.8 166
61.36 51.39 quro 25.75 23.4 145
72.39 50.71 pisy 43 24.4 157
77.26 50.25 quro 39.25 27.3 204
83.38 50.42 quro 32.5 25.9 183
89.8 55.65 quro 37.75 24.8 166
89.41 50.7 quro 40.25 27.9 213
96.53 57.99 quro 23.5 19.6 97
97.5 53.79 quro 37.25 28.1 216
79.17 98.62 quro 27 22.9 138
